Wadat   ;Emp;Nbr     ;Empt2   ;Mat               ;Wrk ;Empt3           ;Qty        ;Empt4;Kunnr          ;mvtext                                  ;Vbeln     ;Vbeln1    ;Pcki;Nbrtu     ;Empt5                          ;mvtext1                                 ;Posnr ;Empt6                                                  ;Koli;
00000000;   ;        ;        ;1107101           ;2360;                ;00000000012;     ;0000214943     ;                                        ;2105386794;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;9254301           ;2360;                ;00000000036;     ;0000214943     ;                                        ;2105386794;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;9254308           ;2360;                ;00000000012;     ;0000214943     ;                                        ;2105386794;          ;    ;          ;                               ;                                        ;000004;                                                       ;  0 ;
00000000;   ;        ;        ;1621001           ;2360;                ;00000000005;     ;0000214867     ;                                        ;2105386795;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;9255201           ;2360;                ;00000000012;     ;0000214867     ;                                        ;2105386795;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;9255202           ;2360;                ;00000000012;     ;0000214867     ;                                        ;2105386795;          ;    ;          ;                               ;                                        ;000004;                                                       ;  0 ;
00000000;   ;        ;        ;9255205           ;2360;                ;00000000012;     ;0000214867     ;                                        ;2105386795;          ;    ;          ;                               ;                                        ;000006;                                                       ;  0 ;
00000000;   ;        ;        ;2071102           ;2360;                ;00000000012;     ;0000103945     ;                                        ;2105386796;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;2071106           ;2360;                ;00000000006;     ;0000103945     ;                                        ;2105386796;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1211407           ;2360;                ;00000000050;     ;0000103945     ;                                        ;2105386796;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;1212301           ;2360;                ;00000000020;     ;0000103945     ;                                        ;2105386796;          ;    ;          ;                               ;                                        ;000004;                                                       ;  0 ;
00000000;   ;        ;        ;1212204           ;2360;                ;00000000020;     ;0000103945     ;                                        ;2105386796;          ;    ;          ;                               ;                                        ;000005;                                                       ;  0 ;
00000000;   ;        ;        ;1461208           ;2360;                ;00000000120;     ;0000103945     ;                                        ;2105386796;          ;    ;          ;                               ;                                        ;000006;                                                       ;  0 ;
00000000;   ;        ;        ;1461209           ;2360;                ;00000000060;     ;0000103945     ;                                        ;2105386796;          ;    ;          ;                               ;                                        ;000007;                                                       ;  0 ;
00000000;   ;        ;        ;1461703           ;2360;                ;00000000240;     ;0000103945     ;                                        ;2105386796;          ;    ;          ;                               ;                                        ;000008;                                                       ;  0 ;
00000000;   ;        ;        ;1462116           ;2360;                ;00000000240;     ;0000103945     ;                                        ;2105386796;          ;    ;          ;                               ;                                        ;000009;                                                       ;  0 ;
00000000;   ;        ;        ;1462111           ;2360;                ;00000000120;     ;0000103945     ;                                        ;2105386796;          ;    ;          ;                               ;                                        ;000010;                                                       ;  0 ;
00000000;   ;        ;        ;1251102           ;2360;                ;00000000020;     ;0000103945     ;                                        ;2105386797;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1251105           ;2360;                ;00000000020;     ;0000103945     ;                                        ;2105386797;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;9254301           ;2360;                ;00000000120;     ;0000103945     ;                                        ;2105386797;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;9254303           ;2360;                ;00000000060;     ;0000103945     ;                                        ;2105386797;          ;    ;          ;                               ;                                        ;000005;                                                       ;  0 ;
00000000;   ;        ;        ;9254308           ;2360;                ;00000000036;     ;0000103945     ;                                        ;2105386797;          ;    ;          ;                               ;                                        ;000009;                                                       ;  0 ;
00000000;   ;        ;        ;1102108           ;2360;                ;00000000090;     ;0000103945     ;                                        ;2105386797;          ;    ;          ;                               ;                                        ;000011;                                                       ;  0 ;
00000000;   ;        ;        ;1107101           ;2360;                ;00000000060;     ;0000103945     ;                                        ;2105386797;          ;    ;          ;                               ;                                        ;000012;                                                       ;  0 ;
00000000;   ;        ;        ;1183201           ;2360;                ;00000000036;     ;0000103945     ;                                        ;2105386797;          ;    ;          ;                               ;                                        ;000013;                                                       ;  0 ;
00000000;   ;        ;        ;1211101           ;2360;                ;00000000180;     ;0000103945     ;                                        ;2105386797;          ;    ;          ;                               ;                                        ;000014;                                                       ;  0 ;
00000000;   ;        ;        ;1211106           ;2360;                ;00000000070;     ;0000103945     ;                                        ;2105386797;          ;    ;          ;                               ;                                        ;000015;                                                       ;  0 ;
00000000;   ;        ;        ;1212107           ;2360;                ;00000000050;     ;0000103945     ;                                        ;2105386797;          ;    ;          ;                               ;                                        ;000016;                                                       ;  0 ;
00000000;   ;        ;        ;1212123           ;2360;                ;00000000100;     ;0000103945     ;                                        ;2105386797;          ;    ;          ;                               ;                                        ;000017;                                                       ;  0 ;
00000000;   ;        ;        ;1121103           ;2360;                ;00000000120;     ;0000103945     ;                                        ;2105386797;          ;    ;          ;                               ;                                        ;000018;                                                       ;  0 ;
00000000;   ;        ;        ;1121202           ;2360;                ;00000000072;     ;0000103945     ;                                        ;2105386797;          ;    ;          ;                               ;                                        ;000019;                                                       ;  0 ;
00000000;   ;        ;        ;1212301           ;2360;                ;00000000020;     ;0000201165     ;                                        ;2105386798;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1462114           ;2360;                ;00000000024;     ;0000201165     ;                                        ;2105386798;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1462116           ;2360;                ;00000000024;     ;0000201165     ;                                        ;2105386798;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;9254301           ;2360;                ;00000000024;     ;0000201165     ;                                        ;2105386799;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1211106           ;2360;                ;00000000014;     ;0000204838     ;                                        ;2105386800;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;9254304           ;2360;                ;00000000012;     ;0000204838     ;                                        ;2105386800;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1212301           ;2360;                ;00000000010;     ;0000204838     ;                                        ;2105386801;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1211101           ;2360;                ;00000000018;     ;0000204841     ;                                        ;2105386802;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1211106           ;2360;                ;00000000014;     ;0000204841     ;                                        ;2105386802;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1212301           ;2360;                ;00000000010;     ;0000204841     ;                                        ;2105386803;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1461304           ;2360;                ;00000000024;     ;0000204841     ;                                        ;2105386803;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1462111           ;2360;                ;00000000024;     ;0000204841     ;                                        ;2105386803;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;1462114           ;2360;                ;00000000024;     ;0000204841     ;                                        ;2105386803;          ;    ;          ;                               ;                                        ;000004;                                                       ;  0 ;
00000000;   ;        ;        ;1462116           ;2360;                ;00000000024;     ;0000204841     ;                                        ;2105386803;          ;    ;          ;                               ;                                        ;000005;                                                       ;  0 ;
00000000;   ;        ;        ;1102108           ;2360;                ;00000000018;     ;0000211511     ;                                        ;2105386804;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1121103           ;2360;                ;00000000024;     ;0000211511     ;                                        ;2105386804;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1121134           ;2360;                ;00000000024;     ;0000211511     ;                                        ;2105386804;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;1182201           ;2360;                ;00000000024;     ;0000211511     ;                                        ;2105386804;          ;    ;          ;                               ;                                        ;000004;                                                       ;  0 ;
00000000;   ;        ;        ;1621001           ;2360;                ;00000000004;     ;0000211511     ;                                        ;2105386804;          ;    ;          ;                               ;                                        ;000005;                                                       ;  0 ;
00000000;   ;        ;        ;9254301           ;2360;                ;00000000012;     ;0000211511     ;                                        ;2105386804;          ;    ;          ;                               ;                                        ;000006;                                                       ;  0 ;
00000000;   ;        ;        ;9254303           ;2360;                ;00000000012;     ;0000211511     ;                                        ;2105386804;          ;    ;          ;                               ;                                        ;000008;                                                       ;  0 ;
00000000;   ;        ;        ;2071102           ;2360;                ;00000000012;     ;0000211511     ;                                        ;2105386805;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;9461907           ;2360;                ;00000000014;     ;0000211511     ;                                        ;2105386805;          ;    ;          ;                               ;                                        ;000004;                                                       ;  0 ;
00000000;   ;        ;        ;1211106           ;2360;                ;00000000014;     ;0000213706     ;                                        ;2105386806;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;9254304           ;2360;                ;00000000012;     ;0000213706     ;                                        ;2105386806;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;9254308           ;2360;                ;00000000012;     ;0000213706     ;                                        ;2105386806;          ;    ;          ;                               ;                                        ;000006;                                                       ;  0 ;
00000000;   ;        ;        ;1212301           ;2360;                ;00000000020;     ;0000213706     ;                                        ;2105386807;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1461604           ;2360;                ;00000000024;     ;0000213706     ;                                        ;2105386807;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1462111           ;2360;                ;00000000024;     ;0000213706     ;                                        ;2105386807;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;1462114           ;2360;                ;00000000024;     ;0000213706     ;                                        ;2105386807;          ;    ;          ;                               ;                                        ;000004;                                                       ;  0 ;
00000000;   ;        ;        ;1462116           ;2360;                ;00000000048;     ;0000213706     ;                                        ;2105386807;          ;    ;          ;                               ;                                        ;000005;                                                       ;  0 ;
00000000;   ;        ;        ;9254308           ;2360;                ;00000000012;     ;0000215553     ;                                        ;2105386808;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1102108           ;2360;                ;00000000018;     ;0000205030     ;                                        ;2105386809;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1121101           ;2360;                ;00000000012;     ;0000205030     ;                                        ;2105386809;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1121103           ;2360;                ;00000000024;     ;0000205030     ;                                        ;2105386809;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;1212123           ;2360;                ;00000000010;     ;0000205030     ;                                        ;2105386809;          ;    ;          ;                               ;                                        ;000004;                                                       ;  0 ;
00000000;   ;        ;        ;1621001           ;2360;                ;00000000003;     ;0000205030     ;                                        ;2105386809;          ;    ;          ;                               ;                                        ;000005;                                                       ;  0 ;
00000000;   ;        ;        ;9254307           ;2360;                ;00000000012;     ;0000205030     ;                                        ;2105386809;          ;    ;          ;                               ;                                        ;000006;                                                       ;  0 ;
00000000;   ;        ;        ;1211106           ;2360;                ;00000000014;     ;0000215833     ;                                        ;2105386810;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;3259011           ;2360;                ;00000000001;     ;0000215833     ;                                        ;2105386811;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;3469010           ;2360;                ;00000000001;     ;0000215833     ;                                        ;2105386811;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1212301           ;2360;                ;00000000010;     ;0000215834     ;                                        ;2105386812;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;2241108           ;2360;                ;00000000012;     ;0000215834     ;                                        ;2105386813;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1462114           ;2360;                ;00000000024;     ;0000215555     ;                                        ;2105386814;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;9254316           ;2360;                ;00000000024;     ;0000215555     ;                                        ;2105386815;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;9254302           ;2360;                ;00000000024;     ;0000215555     ;                                        ;2105386815;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;9254301           ;2360;                ;00000000024;     ;0000215555     ;                                        ;2105386815;          ;    ;          ;                               ;                                        ;000005;                                                       ;  0 ;
00000000;   ;        ;        ;9254304           ;2360;                ;00000000012;     ;0000215555     ;                                        ;2105386815;          ;    ;          ;                               ;                                        ;000007;                                                       ;  0 ;
00000000;   ;        ;        ;1252140           ;2360;                ;00000000048;     ;0000215541     ;                                        ;2105386816;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1252141           ;2360;                ;00000000048;     ;0000215541     ;                                        ;2105386816;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;9254307           ;2360;                ;00000000048;     ;0000215541     ;                                        ;2105386816;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;1251104           ;2360;                ;00000000024;     ;0000215541     ;                                        ;2105386816;          ;    ;          ;                               ;                                        ;000009;                                                       ;  0 ;
00000000;   ;        ;        ;1411208           ;2360;                ;00000000024;     ;0000212167     ;                                        ;2105386817;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1418123           ;2360;                ;00000000001;     ;0000212167     ;                                        ;2105386817;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1418145           ;2360;                ;00000000030;     ;0000212167     ;                                        ;2105386817;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;8412159           ;2362;                ;00000000003;     ;0000212167     ;                                        ;2105386818;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1414112           ;2360;                ;00000000002;     ;0000211460     ;                                        ;2105386819;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1418123           ;2360;                ;00000000002;     ;0000211460     ;                                        ;2105386819;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1418145           ;2360;                ;00000000020;     ;0000211460     ;                                        ;2105386819;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;1411208           ;2360;                ;00000000024;     ;0000209882     ;                                        ;2105386820;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1411501           ;2360;                ;00000000012;     ;0000209882     ;                                        ;2105386820;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1412105           ;2360;                ;00000000004;     ;0000209882     ;                                        ;2105386820;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;1412168           ;2360;                ;00000000010;     ;0000209882     ;                                        ;2105386820;          ;    ;          ;                               ;                                        ;000004;                                                       ;  0 ;
00000000;   ;        ;        ;1414111           ;2360;                ;00000000001;     ;0000209882     ;                                        ;2105386820;          ;    ;          ;                               ;                                        ;000005;                                                       ;  0 ;
00000000;   ;        ;        ;1418145           ;2360;                ;00000000020;     ;0000209882     ;                                        ;2105386820;          ;    ;          ;                               ;                                        ;000006;                                                       ;  0 ;
00000000;   ;        ;        ;1411208           ;2360;                ;00000000048;     ;0000213149     ;                                        ;2105386821;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1411501           ;2360;                ;00000000030;     ;0000213149     ;                                        ;2105386821;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1412105           ;2360;                ;00000000012;     ;0000213149     ;                                        ;2105386821;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;1412219           ;2360;                ;00000000001;     ;0000213149     ;                                        ;2105386821;          ;    ;          ;                               ;                                        ;000004;                                                       ;  0 ;
00000000;   ;        ;        ;1413501           ;2360;                ;00000000006;     ;0000213149     ;                                        ;2105386821;          ;    ;          ;                               ;                                        ;000005;                                                       ;  0 ;
00000000;   ;        ;        ;1414111           ;2360;                ;00000000002;     ;0000213149     ;                                        ;2105386821;          ;    ;          ;                               ;                                        ;000006;                                                       ;  0 ;
00000000;   ;        ;        ;1416130           ;2360;                ;00000000128;     ;0000213149     ;                                        ;2105386821;          ;    ;          ;                               ;                                        ;000007;                                                       ;  0 ;
00000000;   ;        ;        ;1418123           ;2360;                ;00000000006;     ;0000213149     ;                                        ;2105386821;          ;    ;          ;                               ;                                        ;000008;                                                       ;  0 ;
00000000;   ;        ;        ;1418141           ;2360;                ;00000000018;     ;0000213149     ;                                        ;2105386821;          ;    ;          ;                               ;                                        ;000009;                                                       ;  0 ;
00000000;   ;        ;        ;1418303           ;2360;                ;00000000144;     ;0000213149     ;                                        ;2105386821;          ;    ;          ;                               ;                                        ;000010;                                                       ;  0 ;
00000000;   ;        ;        ;1414111           ;2360;                ;00000000001;     ;0000215748     ;                                        ;2105386822;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1414112           ;2360;                ;00000000001;     ;0000215748     ;                                        ;2105386822;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1418123           ;2360;                ;00000000003;     ;0000215748     ;                                        ;2105386822;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;8412159           ;2362;                ;00000000002;     ;0000215748     ;                                        ;2105386823;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1412116           ;2360;                ;00000000001;     ;0000214224     ;                                        ;2105386824;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1412218           ;2360;                ;00000000003;     ;0000214224     ;                                        ;2105386824;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1414111           ;2360;                ;00000000001;     ;0000214224     ;                                        ;2105386824;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;1414112           ;2360;                ;00000000001;     ;0000214224     ;                                        ;2105386824;          ;    ;          ;                               ;                                        ;000004;                                                       ;  0 ;
00000000;   ;        ;        ;1418113           ;2360;                ;00000000048;     ;0000214224     ;                                        ;2105386824;          ;    ;          ;                               ;                                        ;000005;                                                       ;  0 ;
00000000;   ;        ;        ;1418123           ;2360;                ;00000000004;     ;0000214224     ;                                        ;2105386824;          ;    ;          ;                               ;                                        ;000006;                                                       ;  0 ;
00000000;   ;        ;        ;1418303           ;2360;                ;00000000024;     ;0000214224     ;                                        ;2105386824;          ;    ;          ;                               ;                                        ;000007;                                                       ;  0 ;
00000000;   ;        ;        ;1412105           ;2360;                ;00000000004;     ;0000206102     ;                                        ;2105386825;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1412218           ;2360;                ;00000000001;     ;0000206102     ;                                        ;2105386825;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1418140           ;2360;                ;00000000027;     ;0000206102     ;                                        ;2105386825;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;8412159           ;2362;                ;00000000001;     ;0000206102     ;                                        ;2105386826;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1412168           ;2360;                ;00000000010;     ;0000205143     ;                                        ;2105386827;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1411102           ;2360;                ;00000000075;     ;0000208912     ;                                        ;2105386828;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1418145           ;2360;                ;00000000010;     ;0000208912     ;                                        ;2105386828;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1418303           ;2360;                ;00000000024;     ;0000208912     ;                                        ;2105386828;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;8412159           ;2362;                ;00000000001;     ;0000208912     ;                                        ;2105386829;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1411102           ;2360;                ;00000000120;     ;0000214209     ;                                        ;2105386830;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1411501           ;2360;                ;00000000180;     ;0000214209     ;                                        ;2105386830;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1411602           ;2360;                ;00000000600;     ;0000214209     ;                                        ;2105386830;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;1412168           ;2360;                ;00000000120;     ;0000214209     ;                                        ;2105386830;          ;    ;          ;                               ;                                        ;000004;                                                       ;  0 ;
00000000;   ;        ;        ;1418103           ;2360;                ;00000000020;     ;0000214209     ;                                        ;2105386830;          ;    ;          ;                               ;                                        ;000005;                                                       ;  0 ;
00000000;   ;        ;        ;1418141           ;2360;                ;00000000036;     ;0000214209     ;                                        ;2105386830;          ;    ;          ;                               ;                                        ;000006;                                                       ;  0 ;
00000000;   ;        ;        ;1412105           ;2360;                ;00000000004;     ;0000215245     ;                                        ;2105386831;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1412218           ;2360;                ;00000000001;     ;0000215245     ;                                        ;2105386831;          ;    ;          ;                               ;                                        ;000002;                                                       ;  0 ;
00000000;   ;        ;        ;1416130           ;2360;                ;00000000032;     ;0000215245     ;                                        ;2105386831;          ;    ;          ;                               ;                                        ;000003;                                                       ;  0 ;
00000000;   ;        ;        ;8412159           ;2362;                ;00000000002;     ;0000215245     ;                                        ;2105386832;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;1412105           ;2360;                ;00000000008;     ;0000215259     ;                                        ;2105386833;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
00000000;   ;        ;        ;3418159           ;2360;                ;00000000001;     ;0000215259     ;                                        ;2105386834;          ;    ;          ;                               ;                                        ;000001;                                                       ;  0 ;
