Erdat   ;Vbeln     ;Wadaf   ;Wadat   ;TimF;TimT;Werk;Matnr             ;Empt       ;Lgmng      ;Kunnr          ;Name1                                   ;Stcd2         ;Name3                         ;Telf1               ;Empt1                                                                                                        ;Sxol1                                                                           ;Empt2                                                                           ;Ort02               ;Ort01                    ;Stras                        ;Pstlz;Text1                         ;Posnr ;Text2                                         ;Kunrg          ;Kunpy          ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2085102           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000019;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2081116           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000020;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2081117           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000021;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2081118           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000022;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2081112           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000023;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2081113           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000024;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2081114           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000025;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2081121           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000026;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2081120           ;           ;00000000006;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000027;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2081144           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000028;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2081145           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000029;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2081108           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000030;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2081110           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000031;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2081186           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000032;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2142109           ;           ;00000000023;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000033;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2363101           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000034;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365102           ;           ;00000000006;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000035;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365101           ;           ;00000000015;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000036;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365105           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000037;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365107           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000038;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2361114           ;           ;00000000004;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000039;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365112           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000040;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2361103           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000041;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365116           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000042;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2363132           ;           ;00000000006;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000043;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2363134           ;           ;00000000012;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000044;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2363133           ;           ;00000000010;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000045;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2363135           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000046;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365126           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000047;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365118           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000048;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365125           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000049;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2363105           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000050;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2361115           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000051;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2361106           ;           ;00000000004;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000052;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365131           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000053;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365134           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000054;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2363155           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000055;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2363149           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000056;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2363150           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000057;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2361108           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000058;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2366108           ;           ;00000000006;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000059;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2366109           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000060;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365135           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000061;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2366110           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000062;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365136           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000063;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2363164           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000064;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365144           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000065;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365142           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000066;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365141           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000067;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365143           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000068;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2362102           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000069;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2363185           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000070;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2363222           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000071;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2363220           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000072;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2361123           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000073;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365171           ;           ;00000000002;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000074;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365176           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000075;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2365172           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000076;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2363265           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000077;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2092117           ;           ;00000000024;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000078;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2092123           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000079;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2146120           ;           ;00000000003;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000080;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2146118           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000081;                                              ;               ;               ;
20181220;2105536953;20181220;20181220;0000;2359;2490;2146119           ;           ;00000000001;0000142777     ;****************************************;**************;******************************;********************;                                                                                                             ;                                                                                ;                                                                                ;********************;*************************;*****************************;*****;–—œ” –ŸÀ«”«                   ;000082;                                              ;               ;               ;
